Date,Title,Link,Article Text
2024-12-04,Chinese man trapped in well in Thailand for three days as villagers mistake cries for help for ghostly sounds,https://www.malaymail.com/news/life/2024/12/04/chinese-man-trapped-in-well-in-thailand-for-three-days-as-villagers-mistake-cries-for-help-for-ghostly-sounds/158843,"BANGKOK, Dec 4 — A Chinese man spent three days trapped in a 12-metre-deep abandoned well in a remote forest in Thailand, with his calls for help mistaken by villagers for ghostly noises. South China Morning Postreported that the incident occurred in Mae Sot, Tak province, near the Thai-Myanmar border, where local police received reports on November 24 of eerie cries emerging from the forest at night. The man, identified as 22-year-old Liu Chuanyi, later said through a translator, “I shouted for help once every hour to conserve my strength.” On Sunday evening, members of a passing patrol unit heard someone crying but were unsure of its source. The chief officer then shouted, and the man shouted back, so they began searching for him and called a rescue team from the Mae Sot Pitakkarn Foundation, theBangkok Postreported. They traced the sound to a dry well, where Liu was found trapped at the bottom. The rescue operation by the authorities took 30 minutes. Liu was discovered in a weakened state, suffering from a fractured left wrist, a cerebral concussion and multiple bruises, and was immediately taken to a hospital. Villagers had reportedly heard strange cries for several nights, but avoided investigating, believing the sounds to be supernatural. Authorities suspect Liu wandered into the forest and accidentally fell into the well while trying to find his way out. Officials have contacted immigration authorities to determine why Liu was near the Thai-Myanmar border. Measures are being taken to seal the well to prevent similar incidents in the future.  "
2024-12-04,"Hong Kong mega development plan to devour villages, wetlands",https://www.malaymail.com/news/world/2024/12/04/hong-kong-mega-development-plan-to-devour-villages-wetlands/158847,"HONG KONG, Dec 4 — For almost half a century, Kwok Hoi-yin’s humble cottage on Hong Kong’s border with mainland China was surrounded by leagues of fishponds and green fields, buffering the modern highrises of megacity Shenzhen to the north. In recent years his village has shrunk, nibbled away by roads and bridges as the government claims land for crossborder infrastructure and its Northern Metropolis project, an ambitious plan to urbanise the border area that has proceeded despite concerns from locals and environmentalists. Kwok’s bucolic idyll, near the city’s largest and most important wetlands, is long gone. Instead the view from his window is a grey stone wall, while an army of mosquitoes rises from the dead water remaining under his hut. “To put it politely we are sacrificing for the greater good, but to put it less politely, we have been sliced off, piece by piece,” Kwok, 69, told AFP. His 100-year-old village, Ha Wan Tsuen, might now be wiped out entirely. In September the government approved a plan to create an enormous new tech zone that will eventually swallow it up. “We hope they won’t tear down our village—that’s our most genuine but also most impossible wish,” Kwok, who has served as Ha Wan Tsuen’s elected chief for a decade, said. “Because it’s impossible for us to resist the government—it would be like a praying mantis trying to stop a chariot.” 90 per cent opposition Commonly known as the San Tin Technopole, the planned tech zone is the cherry on top of the Northern Metropolis. It will be the “core of industry development”, according to the government, providing a third of the Metropolis’ promised 500,000 new jobs. The wider project—which aims to deepen integration with mainland China—is set to transform 30,000 hectares of land along the border, about a third of Hong Kong’s territory. The Metropolis will house 2.5 million people, the government says. But those who already call the area home, like Kwok, had little chance to put their concerns about the development directly to the government. The last chance for ordinary people to speak out was a four-day hearing held by the Town Planning Board in the summer. A two-month consultation period before the hearing had resulted in a 90 per cent opposition rate from about 1,600 submissions—but the board still gave the project a green light. An evacuation date for Ha Wan Tsuen has not yet been set, nor has compensation. The government has also dismissed concerns over the project’s environmental impact. The Technopole will push up against a large protected wetland area, which has been UNESCO-recognised since 1995. The area around those wetlands—around 2,600 hectares of fishponds, rivers and marshes—had been designated by the Hong Kong government as a conservation and buffer zone, to limit development and preserve a complete eco-system. ‘Wetland damages’ The Technopole will take over 240 hectares of those zones, the government has admitted. “Over the past 30 years Hong Kong never had a development plan that would cause wetland damages in such a scale,” Wong Suet-mei, a conservation officer of the Hong Kong Bird Watching Society, told AFP. The government says most of the wetlands that will be affected have already changed beyond recognition. It says it will establish a wetland conservation park as “compensation”, along with other measures such as keeping a 300-metre flight path for birds. “Based on the previous experience in ecological compensation in other development projects, we are confident that the number of bird numbers will be maintained at the current level or even increase,” the Development Bureau told AFP. Chan Kwok-sun, an aquafarmer whose almost 40-year-old ponds are set to be filled in for the Technopole, remained doubtful. “No one can farm fish when the ponds are taken, no bird will come when there is no fish for them,” Chan told AFP. The 74-year-old farmer said he welcomed the government’s development plan though, as he has witnessed the rise of Shenzhen from “pure darkness like in primitive times” to “a mountain of skyscrapers”. However, he said he would stay among his ponds until the last day possible. “I live an unfettered life here,” Chan said. “It’s hard to find it elsewhere.” — AFP  "
2024-12-04,"Everyone is heading to PJ Section 14’s Wong Shi Fu Taiwan Dumpling for a taste of their dumplings, fried rice and stir-fried string beans",https://www.malaymail.com/news/eat-drink/2024/12/04/everyone-is-heading-to-pj-section-14s-wong-shi-fu-taiwan-dumpling-for-a-taste-of-their-dumplings-fried-rice-and-stir-fried-string-beans/158839,"PETALING JAYA, Dec 4 — Walk into Wong Shi Fu Taiwan Dumpling to find a Taiwanese-centric menu. It’s designed to showcase their key product, the Taiwanese style dumplings, produced by the owner’s family. As his mother is Taiwanese, the compact menu also reflects her roots with familiar favourites like fried rice, scallion oil noodles and stir-fried string beans. Astute diners will recognise the distinctive fried rice with plump, separate grains mixed with egg shreds and topped with plump prawns, a hallmark of Din Tai Fung, arguably Taiwan’s most famous export. It seems the chef here picked up his skills from there. As dumplings are the highlight, it’s on every table. The pork dumplings have different variations, filled with chives, cabbage, spring onions and prawns.   You can enjoy them boiled or pan fried where it’s transformed into gyoza. When boiled, the dumplings have a slight chewy texture with anal dentebite. It’s plump with fillings like chopped spring onions and cabbage, that gives it a subtle sweetness. The Taiwanese version of dumplings lean towards a more elegant and fresh bite. Magic happens when you order the Pork & Prawn Gyoza (RM15.90). They’re perfectly pan fried where the skin has crispy edges. Inside, you will discover a juicy pork filling and a whole prawn. It’s not often you see a whole prawn as dumplings usually are filled with chopped prawns mixed with minced pork. Both types of dumplings are served with a soy sauce dip that adds a layer of flavour. For the dumplings, each order has six pieces with prices that range from RM11.90 to RM14.90. They charge an extra RM1 for the pan fried variant.   On every table, there’s also a plate of the glorious Taiwanese Fried Rice with Shrimp and Kampung Egg (RM19.90). If it’s quiet, one can hear the high intensity of the fire, required to make this plate of fried rice. Each plump grain is distinct and intertwined with chopped spring onions and bits of the friedkampungegg. The prawns are juicy and crunchy too, making it a memorable fried rice. String Beans with Minced Pork (RM17.90) have a bright green hue, signalling exemplary wok skills. Each baby spring bean is sufficiently blistered from the heat.   You may find it slightly sweet though, which I don’t mind. Apparently, this is how the Taiwanese like it as they have a deep love for sugar, which was once produced in huge quantities back in the 18th century. And for those who prefer noodles, they serve scallion oil noodles here. Theal dentestrands are tossed in a soy sauce mix that uses scallion- or spring onion-infused oil. It may look simple but it has a light flavour that grows on you.   You can order the Noodles with Special Sauce on its own for RM6.90 or opt for the noodles paired with your choice of dumplings. This combination gives you three dumplings, making it a one-dish meal. Prices range from RM12.90 to RM15.90. At night, they serve two additional dishes, namely Spicy Pickled Cucumber and Stir Fried Green Dragon Vegetable.   And if you’re like me, a fanatic dumpling fan who keeps frozen dumplings in the freezer as emergency food, you can also buy packs of the dumplings here. They also distribute to many other supermarkets, making it a convenient purchase whenever you want to get your dumplings fix.   Wong Shi Fu Taiwan Dumpling, 34, Jalan 14/22, Section 14, Petaling Jaya. Open: 11.30am to 3pm, 5pm to 10pm. Closed on Monday. Tel:016-7387455. Facebook:@wongshifutaiwandumpling Instagram:@wongshifutaiwandumpling * This is an independent review where the writer paid for the meal. * Follow us on Instagram@eatdrinkmmfor more food gems. "
2024-12-04,Bail setback for fugitive Singapore lawyer Charles Yeo ahead of May 2025 UK extradition hearing,https://www.malaymail.com/news/singapore/2024/12/04/bail-setback-for-fugitive-singapore-lawyer-charles-yeo-ahead-of-may-2025-uk-extradition-hearing/158841,"LONDON, Dec 4 — The extradition request for fugitive Singaporean lawyer Charles Yeo will be heard in May 2025, following an initial court hearing in London yesterday, According to Channel News Asia (CNA), Yeo, 34, appeared at Westminster Magistrate’s Court, speaking only to confirm his name and date of birth while remaining behind a screen. The UK’s Crown Prosecution Service confirmed that Singapore authorities want him extradited over charges related to the abetment of cheating. According to a statement from Singapore’s Attorney General’s Chambers (AGC) and Ministry of Home Affairs (MHA) on November 13, the request stems from allegations that Yeo was involved in the release of funds to his law firm, purportedly as part of a settlement sum in a client’s claim. UK court documents indicate the incident occurred between July 29 and November 30, 2020, the CNA report added. Yeo was arrested by UK authorities on November 4 and has been held in custody ever since. Despite being granted conditional bail for £75,000 (RM424,253) in November, his release has been delayed due to complications in verifying whether the UK Home Office still holds his passport. As an alternative to confirming his passport’s location, Yeo’s legal team had also attempted to cancel the passport at the Singapore High Commission in London. However, by yesterday’s hearing, they had yet to receive confirmation of the cancellation. The judge noted that confirmation from Singaporean authorities that the passport had been cancelled would satisfy the bail condition. “It seems to me you’ll have to wait until the Singapore authorities have that opportunity,” he remarked. Another hearing is scheduled for December 10, by which time Yeo’s legal team hopes to receive confirmation of the passport cancellation. If granted bail, Yeo will be subject to electronic monitoring, a strict curfew, and regular reporting to a police station while awaiting the full extradition hearing next year."
2024-12-04,Philippines says China Coast Guard fired water cannon on govt vessel,https://www.malaymail.com/news/world/2024/12/04/philippines-says-china-coast-guard-fired-water-cannon-on-govt-vessel/158830,"MANILA, Dec 4 — The Philippines said the China Coast Guard fired water cannon today on a government vessel during a maritime patrol near the disputed Scarborough Shoal. The Chinese ship “fired a water cannon at the BRP Datu Pagbuaya, aiming directly at the vessel’s navigational antennas,” Philippine Coast Guard spokesman for the South China Sea Commodore Jay Tarriela said in a statement, adding it then “intentionally sideswiped” the ship before launching a second water cannon attack. — AFP  "
2024-12-04,So I have cancer. Now what?,https://www.malaymail.com/news/opinion/2024/12/04/so-i-have-cancer-now-what/158840,"DEC 4 — I have cancer. At least, that’s what my biopsy revealed. Now I have yet more tests to do, including a PET scan, to figure out just how far my cancer has progressed and how I should proceed treatment-wise. Am I terrified? Of course I am. Fear has never really stopped me from doing things (except maybe from visiting possibly haunted malls) because the more afraid I am of doing something, the more I push myself to move forward. Otherwise, I’d probably still be afraid of sleeping in the dark. The nice thing about getting cancer in my 40s is I’m past caring about things like losing a breast. A mastectomy is unfortunately unavoidable in my case and my doctor asked if I wanted a reconstruction. No thank you, I said. I’m thinking long-term; I don’t want it to be difficult to detect the cancer if it returns, and after 45 years of having a decent rack, I will just say thank you and goodbye, I will not miss having F cups. While I was calm in the waiting room and getting the news from my doctor, having to text people about the news made me cry. I so desperately wanted to give them good news. Still, I also felt better sharing the weight of it all because carrying it all myself is something I know I cannot bear. It’s something no one should bear alone. If life is a story, cancer is but a scary chapter of mine, and I’m just going to keep turning the pages and be grateful that friends and family have been wonderfully supportive throughout. Here’s to pressing on and hoping that I can give this tale a good ending. "
2024-12-04,Top News in Malaysia,https://www.malaymail.com/news/malaysia,Content not found
2024-12-04,"Veep says PAS not a political party that jockeys for positions, after members press it to lead Perikatan",https://www.malaymail.com/news/malaysia/2024/12/04/veep-says-pas-not-a-political-party-that-jockeys-for-positions-after-members-press-it-to-lead-perikatan/158859,"BANGI, Dec 4 — Islamist PAS is not in politics to compete for positions, its vice-president Datuk Seri Idris Ahmad told reporters here last night after the party’s spiritual adviser pushed for it to head the Perikatan Nasional (PN) coalition from partner Bersatu. The Bagan Serai MP said its focus is always on the public good. “PAS, from the very beginning, has never been about competing for positions. “For example, when it came to choosing the Opposition leader. Our focus is on the people’s agenda,” Idris said during a dinner at the Bangi Golf Resort the party hosted for journalists. He added that PAS received praise from former prime minister Datuk Seri Ismail Sabri Ismail who belongs to rival party Umno when both parties allied to govern the country during the Covid-19 pandemic. “Others held senior minister positions, but we didn’t ask for them. This is the attitude instilled in us. “We don’t mind. What’s important is consensus, and we see what matters to the people,” Idris added. PAS Spiritual Leader Datuk Hashim Jasin recently made an open call for the party to move forward and take charge of PN since it has the most number of seats of the three main Opposition parties in the Dewan Rakyat — 41 out of 222. PAS Youth chief Afnan Hamimi Taib Azamudden backed the call and mooted its secretary-general Datuk Seri Takiyuddin Hassan to also be the office-bearer for the coalition, instead of Datuk Seri Azmin Ali, who was recently named to the position by PN chairman and Bersatu president Tan Sri Muhyiddin Yassin. “Afnan was merely suggesting, not forcing. That’s normal. He’s with the youth and it’s part of his role,” Idris replied when asked about his party colleague’s proposal."
2024-12-04,"Exco: 513 suicide cases recorded in Perak from 2019 to 2024, with mental health crisis a key factor",https://www.malaymail.com/news/malaysia/2024/12/04/exco-513-suicide-cases-recorded-in-perak-from-2019-to-2024-with-mental-health-crisis-a-key-factor/158863,"IPOH, Dec 3 — A total of 513 suicide cases were reported in Perak from 2019 to 2024, with mental health being a significant contributing factor, the State Legislative Assembly was told today. Perak Human Resources, Health, and National Integration Committee chairman A. Sivanesan said that, according to data from the World Health Organisation (WHO), individuals suffering from depression are 20 times more likely to commit suicide. “Mental health is a person’s emotional, psychological, and social well-being. It encompasses the way they think, feel, and act. It is a crucial element of an individual’s overall health and well-being,” he said. Based on patient records, Sivanesan noted that the most common mental disorders recorded at health clinics in Perak are mood disorders such as depression, and neurotic disorders, including anxiety. He added that 4,988 patients received follow-up treatment for mental health issues in 2023, and 4,729 patients in 2022, at health clinics throughout the state. Sivanesan was responding to a question from Malim Nawar assemblyman Bavani Veraiah, who had asked for the statistics on patients receiving mental health check-ups in Perak from 2022 to 2023. He also emphasised that the State Health Department is committed to increasing public awareness of mental health and running campaigns to reduce stigma. “Mental health campaigns and advocacy are held continuously at various levels, with topics covering a wide range of health issues, including mental health,” he said. Sivanesan further added that the Ministry of Health (MOH) is working to increase the number of counsellors at both the MOH and state levels. “As of November 2024, there are 24 Psychology Officers serving in health facilities in Perak. A total of 14 officers — 12 Permanent Officers and 12 Contract For Service (CFS) Officers — are currently serving in health clinics that provide mental health screenings throughout the state,” he said. If you are lonely, distressed, or having negative thoughts, Befrienders offers free and confidential support 24 hours a day. A full list of Befrienders contact numbers and state operating hours is available here: www.befrienders.org.my/centre-in-malaysia. There are also free hotlines for young people: Talian Kasih at 15999 (24/7); Talian BuddyBear at 1800-18-2327(BEAR)(daily 12pm-12am); Mental Health Psychosocial Support Service (03-2935 9935 or 014-322 3392); and Jakim’s Family, Social and Community Care Centre (WhatsApp 0111-959 8214). "
2024-12-04,Teo Nie Ching: Govt to ramp up support for digital content creators with new initiatives,https://www.malaymail.com/news/malaysia/2024/12/04/teo-nie-ching-govt-to-ramp-up-support-for-digital-content-creators-with-new-initiatives/158860," KUALA LUMPUR, Dec 4 — Deputy Communications Minister Teo Nie Ching expressed the ministry’s commitment to supporting content creators in today’s digital age by introducing a variety of courses and workshops through the Tun Abdul Razak Broadcasting and Information Institute (IPPTAR). The institute offers programmes on TikTok content creation and podcast production, among others, to empower creators to produce educational, inspiring, and positive content for society. “The Communications Ministry consistently supports and encourages the production of beneficial creative content on digital platforms through various initiatives that address the challenges and opportunities of the digital era,” she told Parliament today. The “Effective Content Creator on TikTok” course was held on September 26 and 27, 2024, while the Podcast Production course took place on May 23 and 24, 2024. In collaboration with the National Film Development Corporation (FINAS) and the Malaysian Creative Youth Organisation, IPPTAR also organised the Youth Content Maker Lab Workshop to expose Malaysian youth to the process of creating digital content. “The workshop covers idea development, creativity, video production, and marketing, providing opportunities for Malaysian youth to turn digital content creation into a career,” she said. Through Budget 2025, FINAS was allocated RM30 million for a Youth Creative Community programme aimed at increasing the number of creative content creators, particularly in film. Teo was responding to a question from retired naval officer Komander Nordin Ahmad Ismail (PN-Lumut). "
2024-12-04,Foreign Ministry urges Malaysians in South Korea to stay informed as martial law is lifted,https://www.malaymail.com/news/malaysia/2024/12/04/foreign-ministry-urges-malaysians-in-south-korea-to-stay-informed-as-martial-law-is-lifted/158838,"PUTRAJAYA, Dec 4 — Malaysians residing in or visiting South Korea are advised to exercise caution and stay informed by adhering to any guidance issued by local authorities, said the Foreign Ministry. In a statement issued today, the ministry noted that the situation in South Korea has returned to normal, with martial law lifted nationwide. “To ensure timely updates and assistance, Malaysians in South Korea are advised to register their presence through E-Konsular,” the statement read. Malaysians requiring consular assistance can reach the Embassy of Malaysia in Seoul at 129, Dokseodang-ro Hannam-dong, Yongsan-gu, Seoul 04419, via telephone at +82-2-2077 8600 or +82-2-794 5488, or through email at[email protected]. The ministry added that it will continue to monitor the situation closely. Earlier, Yonhap news agency reported that South Korean President Yoon Suk Yeol announced the lifting of emergency martial law early on Wednesday, following a National Assembly vote to end the measure. The Cabinet approved the motion to end martial law at 4.30 am, approximately six hours after Yoon declared it, accusing the opposition of “paralysing” the government with “anti-state activities.” The decision has raised concerns both domestically and internationally. The Joint Chiefs of Staff confirmed that troops mobilised during martial law have returned to their bases, restoring a sense of normalcy. — Bernama "
2024-12-04,"After nearly RM4b spent, FT ministry scraps five out of 12 River of Life projects as ‘not significant enough’",https://www.malaymail.com/news/malaysia/2024/12/04/after-nearly-rm4b-spent-ft-ministry-scraps-five-out-of-12-river-of-life-projects-as-not-significant-enough/158835,"KUALA LUMPUR, Dec 4 — Five projects under the River of Life (RoL) initiative in the Klang Valley have been cancelled after Putrajaya reviewed 12 of its projects, which were still in the pre-execution phase. The Federal Territories Ministry said it reviewed 12 of the RoL projects in the pre-execution stage to ensure that only the most significant initiatives proceed. “Therefore, five projects have been cancelled as they are not significant enough to achieve the objectives of the River of Life’s implementation. “However, seven other projects will proceed to achieve the initial objective of the project namely cleaning and beautifying rivers,” its minister Dr Zaliha Mustafa said in a written reply to Parliament yesterday. The RoL, launched by the federal government, aims to transform the Gombak River and the Klang River into dynamic and liveable waterfronts with high economic value. The Auditor-General’s report in July found that the RoL project that was supposed to wrap up this year, is nowhere near completion. The project has so far used up RM3.915 billion, making up 89.7 per cent of its ceiling cost."
2024-12-04,"Terengganu teen swept away by strong currents in Sungai Neram, feared drowned",https://www.malaymail.com/news/malaysia/2024/12/04/terengganu-teen-swept-away-by-strong-currents-in-sungai-neram-feared-drowned/158824,"CHUKAI, Dec 4 — A form four student of Sekolah Menengah Kebangsaan Felda Neram was feared drowned while swimming with 10 others in Sungai Neram here yesterday afternoon. Terengganu Special Tactical Operation and Rescue Team of Malaysia (STORM) Zone 2 commander Mohd Zailani Abdullah said in the incident around 4 pm, the male victim Mohd Yusuf Adnan, 16, was said to be swimming in the river with 10 friends before being swept away by strong currents. “It is understood that the victim was bathing with his friends in the river before he was suddenly swept away. Some of his friends tried to save him but failed and the victim disappeared from sight,” he told Bernama. He said as soon as an emergency call came in at 5.35 pm, 18 firefighters from the Cheneh fire and rescue station (BBP) and Chukai BBP Water Rescue Unit (PPDA) rushed to the location for search and rescue with the assistance of other teams including police. Mohd Zailani said the ongoing search and rescue operation will continue until the victim is found. — Bernama "
2024-12-04,Mother arrested in Kluang for allegedly abusing 10-year-old daughter with hot water,https://www.malaymail.com/news/malaysia/2024/12/04/mother-arrested-in-kluang-for-allegedly-abusing-10-year-old-daughter-with-hot-water/158826,"KLUANG, Dec 4 — Police arrested a housewife last night for allegedly abusing her 10-year-old daughter, severely injuring the child. Kluang district police chief ACP Bahrin Mohd Noh said the 32-year-old suspect was detained at a house in Kampung Tengah here at 12.30 am. He said the victim’s school headmaster lodged a report after finding that the girl sustained severe burns on her back, believed to be caused by hot water. “Further checks by the complainant also found bruises on her right leg and left cheek as well as burn marks on her left leg,” he said in a statement tonight. He said the suspect is placed under a six-day remand until Sunday. The case is being investigated under Section 31(1)(a) of the Child Act 2001. — Bernama  "
2024-12-04,"FashionValet founders Vivy Yusof, Fadzaruddin to face charges tomorrow linked to Khazanah, PNB investment losses",https://www.malaymail.com/news/malaysia/2024/12/04/fashionvalet-founders-vivy-yusof-fadzaruddin-to-face-charges-tomorrow-linked-to-khazanah-pnb-investment-losses/158823,"KUALA LUMPUR, Dec 4 — The founding couple of the e-commerce platform FashionValet, Datin Vivy Yusof, and her husband, Datuk Fadzaruddin Shah Anuar, are expected to be charged at the Sessions Court here tomorrow. The charges are believed related to the investment losses of government-linked investment companies Khazanah Nasional Berhad (Khazanah) and Permodalan Nasional Berhad (PNB) in FashionValet, totalling RM43.9 million. Malaysian Anti-Corruption Commission (MACC) chief Tan Sri Azam Baki confirmed the court action against the duo, several local news outlets including Berita Harian and Harian Metro reported last night, after the couple were arrested at noon but released on bail earlier yesterday. The MACC announced the completion of its investigations into the investment loss on November 28, following its submission to government lawyers for review and consideration. The MACC previously said it detected several suspicious transactions in the investigation concerning the investment losses in the e-commerce company. These suspicious transactions were traced from 2018 until last year."
2024-12-04,You May Also Like,No link available,Content not found
2024-12-04,The Edit,No link available,Content not found
2024-12-04,"Everyone is heading to PJ Section 14’s Wong Shi Fu Taiwan Dumpling for a taste of their dumplings, fried rice and stir-fried string beans",https://www.malaymail.com/news/eat-drink/2024/12/04/everyone-is-heading-to-pj-section-14s-wong-shi-fu-taiwan-dumpling-for-a-taste-of-their-dumplings-fried-rice-and-stir-fried-string-beans/158839,"PETALING JAYA, Dec 4 — Walk into Wong Shi Fu Taiwan Dumpling to find a Taiwanese-centric menu. It’s designed to showcase their key product, the Taiwanese style dumplings, produced by the owner’s family. As his mother is Taiwanese, the compact menu also reflects her roots with familiar favourites like fried rice, scallion oil noodles and stir-fried string beans. Astute diners will recognise the distinctive fried rice with plump, separate grains mixed with egg shreds and topped with plump prawns, a hallmark of Din Tai Fung, arguably Taiwan’s most famous export. It seems the chef here picked up his skills from there. As dumplings are the highlight, it’s on every table. The pork dumplings have different variations, filled with chives, cabbage, spring onions and prawns.   You can enjoy them boiled or pan fried where it’s transformed into gyoza. When boiled, the dumplings have a slight chewy texture with anal dentebite. It’s plump with fillings like chopped spring onions and cabbage, that gives it a subtle sweetness. The Taiwanese version of dumplings lean towards a more elegant and fresh bite. Magic happens when you order the Pork & Prawn Gyoza (RM15.90). They’re perfectly pan fried where the skin has crispy edges. Inside, you will discover a juicy pork filling and a whole prawn. It’s not often you see a whole prawn as dumplings usually are filled with chopped prawns mixed with minced pork. Both types of dumplings are served with a soy sauce dip that adds a layer of flavour. For the dumplings, each order has six pieces with prices that range from RM11.90 to RM14.90. They charge an extra RM1 for the pan fried variant.   On every table, there’s also a plate of the glorious Taiwanese Fried Rice with Shrimp and Kampung Egg (RM19.90). If it’s quiet, one can hear the high intensity of the fire, required to make this plate of fried rice. Each plump grain is distinct and intertwined with chopped spring onions and bits of the friedkampungegg. The prawns are juicy and crunchy too, making it a memorable fried rice. String Beans with Minced Pork (RM17.90) have a bright green hue, signalling exemplary wok skills. Each baby spring bean is sufficiently blistered from the heat.   You may find it slightly sweet though, which I don’t mind. Apparently, this is how the Taiwanese like it as they have a deep love for sugar, which was once produced in huge quantities back in the 18th century. And for those who prefer noodles, they serve scallion oil noodles here. Theal dentestrands are tossed in a soy sauce mix that uses scallion- or spring onion-infused oil. It may look simple but it has a light flavour that grows on you.   You can order the Noodles with Special Sauce on its own for RM6.90 or opt for the noodles paired with your choice of dumplings. This combination gives you three dumplings, making it a one-dish meal. Prices range from RM12.90 to RM15.90. At night, they serve two additional dishes, namely Spicy Pickled Cucumber and Stir Fried Green Dragon Vegetable.   And if you’re like me, a fanatic dumpling fan who keeps frozen dumplings in the freezer as emergency food, you can also buy packs of the dumplings here. They also distribute to many other supermarkets, making it a convenient purchase whenever you want to get your dumplings fix.   Wong Shi Fu Taiwan Dumpling, 34, Jalan 14/22, Section 14, Petaling Jaya. Open: 11.30am to 3pm, 5pm to 10pm. Closed on Monday. Tel:016-7387455. Facebook:@wongshifutaiwandumpling Instagram:@wongshifutaiwandumpling * This is an independent review where the writer paid for the meal. * Follow us on Instagram@eatdrinkmmfor more food gems. "
2024-12-04,Chinese man trapped in well in Thailand for three days as villagers mistake cries for help for ghostly sounds,https://www.malaymail.com/news/life/2024/12/04/chinese-man-trapped-in-well-in-thailand-for-three-days-as-villagers-mistake-cries-for-help-for-ghostly-sounds/158843,"BANGKOK, Dec 4 — A Chinese man spent three days trapped in a 12-metre-deep abandoned well in a remote forest in Thailand, with his calls for help mistaken by villagers for ghostly noises. South China Morning Postreported that the incident occurred in Mae Sot, Tak province, near the Thai-Myanmar border, where local police received reports on November 24 of eerie cries emerging from the forest at night. The man, identified as 22-year-old Liu Chuanyi, later said through a translator, “I shouted for help once every hour to conserve my strength.” On Sunday evening, members of a passing patrol unit heard someone crying but were unsure of its source. The chief officer then shouted, and the man shouted back, so they began searching for him and called a rescue team from the Mae Sot Pitakkarn Foundation, theBangkok Postreported. They traced the sound to a dry well, where Liu was found trapped at the bottom. The rescue operation by the authorities took 30 minutes. Liu was discovered in a weakened state, suffering from a fractured left wrist, a cerebral concussion and multiple bruises, and was immediately taken to a hospital. Villagers had reportedly heard strange cries for several nights, but avoided investigating, believing the sounds to be supernatural. Authorities suspect Liu wandered into the forest and accidentally fell into the well while trying to find his way out. Officials have contacted immigration authorities to determine why Liu was near the Thai-Myanmar border. Measures are being taken to seal the well to prevent similar incidents in the future.  "
2024-12-04,"Taiwan TV host, comedian Mickey Huang sentenced to eight months in prison for possession of explicit images of minors",https://www.malaymail.com/news/showbiz/2024/12/04/taiwan-tv-host-comedian-mickey-huang-sentenced-to-eight-months-in-prison-for-possession-of-explicit-images-of-minors/158856,"TAIPEI, Dec 4 — Taiwanese TV host and entertainer Mickey Huang has been sentenced to eight months in prison for possessing explicit images of minors, the Taipei District Court in Taiwan announced today. TheTaiwan Timesreported that the court also imposed a fine of NT$100,000 (RM13,741), and Huang retains the right to appeal the decision. Prosecutors discovered seven explicit images of underage girls on Huang’s hard drive during an investigation earlier this year. Huang was indicted in May after prosecutors uncovered the materials while probing sexual assault allegations against him. In late July, investigators found 41 additional explicit images of minors, with some victims as young as 11 years old. Prosecutors said Huang had been a member of an online forum where he obtained and stored these materials from February 2014. He began storing the images on an external hard drive in February last year. In aseparate incidentin June 2023, Huang attempted suicide after being accused of sexual harassment by multiple women, including actresses Bowie Tsang and Phoebe Huang. He was hospitalised after jumping from a building but survived. Huang admitted to his actions in a public apology before his suicide attempt, saying he had committed “unforgivable mistakes.” Today’s verdict comes as part of the fallout from these investigations, with the court emphasising the seriousness of possessing exploitative materials involving minors. The court heard closing arguments on October 15 before delivering the verdict today. * If you suspect child abuse, call the following hotlines for free and confidential support: Talian Kasih at 15999 or WhatsApp 019-2615999 (24/7); Talian BuddyBear at 1800-18-2327(BEAR) (noon-midnight daily); and One Crisis Centre (24/7) Wilayah Persekutuan at 03-26155555 (Kuala Lumpur General Hospital), 03-61454333 (Sungai Buloh Hospital) or 03-83124200 (Putrajaya Hospital).  "
2024-12-04,K-pop idol and ex-Exo member Tao ties the knot with former SM trainee Xu Yiyang in China,https://www.malaymail.com/news/showbiz/2024/12/04/k-pop-star-and-ex-exo-member-huang-zitao-ties-the-knot-with-former-sm-trainee-xu-yiyang-in-china/158850,"BEIJING, Dec 4 — Chinese celebrity couple Huang Zitao, also known by his stage name Tao, and Xu Yiyang have officially tied the knot in China, just four months after going public with their relationship. The couple announced their marriage simultaneously on the Chinese social media platform Weibo at 7.19pm on December 2. “I want to be in a relationship with marriage as the goal,” Xu wrote in her post. “The goal has been achieved,” Huang replied in his own announcement. The couple shared their official marriage photo and a picture of themselves holding their marriage certificates.   Huang, 31, is a former member of the K-pop boy band Exo and its Chinese sub-unit Exo-M. The sub-unit’s former members include Kris Wu, who is currently serving a 13-year jail sentence for rape, and Lu Han. Exo, one of SM Entertainment’s most successful groups, is known for hits such asMama, Growl, History, Love Shotand many more. Xu, 27, is a former trainee under South Korea’s SM Entertainment, which represents K-pop groups such as NCT, Shinee, Girls’ Generation, Red Velvet and Aespa, among others. She joined Huang’s agency, L.Tao Entertainment, in 2018 and participated in the Chinese idol survival showProduce Camp 2020, where Huang served as one of the mentors. While rumours of their relationship surfaced after the show, they did not confirm their status until July this year, when they went public on social media. In August, Huang proposed to Xu during an episode of the Chinese reality travel showDare Or Not.  "
