Date,Title,Link,Article Text
2024-12-03,Lahad Datu vocational college murder case: Witness recounts dorm assault by 10 accused while victim was lying down,https://www.malaymail.com/news/malaysia/2024/12/03/lahad-datu-vocational-college-murder-case-witness-recounts-dorm-assault-by-10-accused-while-victim-was-lying-down/158728,"TAWAU, Dec 3 — A student from the Lahad Datu Vocational College testified at the Tawau High Court yesterday that he witnessed 10 accused individuals punching and kicking Mohamad Nazmie Aizzat Mohd Narul Azwan in dormitory room 5 Belian on the night of March 21. The 12th prosecution witness, who is also the victim’s friend, said the first, third, fourth, fifth, sixth, eighth, ninth, 10th, 11th, and 13th accused surrounded the victim and assaulted him while he was lying down. “At the time, I was on the 12th accused’s bed, using my phone. The distance between the bed and the incident was not very far,” he said during the examination-in-chief by Deputy Public Prosecutor Ng Juhn Tao in the murder trial of Mohamad Nazmie Aizzat before Judge Datuk Duncan Sikodol. Thirteen students aged 16 to 19 are jointly charged with murdering 17-year-old Mohamad Nazmie Aizzat in dormitory rooms 7 Resak and 5 Belian at Lahad Datu Vocational College between 9pm on March 21 and 7.38am on March 22. The charge, framed under Section 302 of the Penal Code read with Section 34, provides for the death penalty or imprisonment of 30 to 40 years and up to 12 strokes of the cane, upon conviction. The witness stated that the victim was brought into dormitory room 5 Belian by 10 accused along with the seventh and 12th accused at about 10pm. However, the witness was unsure of the actions of the seventh and 12th accused. The witness said after the incident, the victim left room 5 Belian and returned to dormitory room 7 Resak to bathe but was later brought back to room 5 Belian, where the ninth accused punched his arm before the first accused intervened. “A one-on-one fight occurred between the 11th accused and the victim in the middle of the room before the second accused arrived and inquired about the situation. The first accused explained that the victim had stolen RM50 from the third accused and RM30 from the fourth accused. “The second accused then ordered everyone out except for the 12th accused and another student. He locked the room and turned off the lights,” said the witness, who later heard sounds of something hitting the bed and a metal locker before the first and second accused escorted the victim out of the room. Meanwhile, the 11th prosecution witness testified that he saw the first and fifth accused assaulting the victim in dormitory room 5 Belian at 11pm as he passed by the room on his way to the bathroom. The witness said that he also saw the victim in dormitory room 7 Belian when the second accused was carrying him into the room. The first, fifth, and 11th accused were also present. “At that time, I saw Mohamad Nazmie Aizzat in a weakened state, wrapped in a towel. While lying down, he appeared cold, so I, along with the first, fifth, and 11th accused, covered him with a blanket and dressed him in a shirt belonging to the first accused. “I also noticed bruises on the left side of his ribs and a blue mark on his left ear,” he said, adding that he observed the victim appeared to be sleeping when he woke up for the pre-dawn meal the next morning. The prosecution team comprises Deputy Public Prosecutors Ng Juhn Tao, Nur Nisla Abd Latif, and Batrisyia Mohd Khusri. Eight of the 13 teenagers are represented by lawyers Datuk Ram Singh, Kamarudin Mohmad Chinki, and Chen Wen Jye, while the other five are represented by Mohamad Zairi Zainal Abidin, Abdul Ghani Zelika, Vivian Thien, Jhesseny P Kang, and Kusni Ambotuwo. The trial continues today. — Bernama  "
2024-12-03,"UiTM Palapes trainee death: Police probe widens with statements from 34, including coaching and medical officers",https://www.malaymail.com/news/malaysia/2024/12/03/uitm-palapes-trainee-death-police-probe-widens-with-statements-from-34-including-coaching-and-medical-officers/158729,"SHAH ALAM, Dec 3 — The police have recorded the statements of 34 individuals to facilitate investigations into the death of a Universiti Teknologi Mara (UiTM) reserve officer training unit (Palapes) student. Shah Alam district police chief ACP Mohd Iqbal Ibrahim said they included nine new individuals, such as coaching officers, medical officers, students and the case complainant, adding that several other individuals will be called up to complete the investigation paper before it is referred to the coroner for inquest and further instructions. “Until then, we ask that all parties stop spreading any speculation that could disrupt investigations. “Give the police time to investigate... and we will announce any developments,” he told reporters after an event to dispose of case materials at the Shah Alam district police headquarters here yesterday. He said the police are also reviewing the victim’s medical records and provided assurances that all aspects about the student’s death will be studied as best as possible. “The Malaysian Armed Forces are also waiting for the police investigation results and we will inform if there is an arrest or other further action taken,” he said. Selangor police chief Datuk Hussein Omar Khan said in a statement previously that the student had died on November 13 due to organ failure caused by heatstroke. — Bernama "
2024-12-03,"In Dewan Rakyat today: National disaster risk reduction policy, rise in unlicensed moneylending and Kampung Baru issue among highlights",https://www.malaymail.com/news/malaysia/2024/12/03/in-dewan-rakyat-today-national-disaster-risk-reduction-policy-rise-in-unlicensed-moneylending-and-kampung-baru-issue-among-highlights/158722,"KUALA LUMPUR, Dec 3 — The National Disaster Risk Reduction (DRR) Policy, the rise in unlicensed moneylending and financial fraud cases, and issues surrounding Kampung Baru are among the key topics in focus at the Dewan Rakyat today. According to the Order Paper, Datuk Mumtaz Md Nawi (PN-Tumpat) is set to ask the prime minister whether the DRR will be expedited to enable all mega flood mitigation facilities, including the East Coast Expressway 3 (LPT3), to be accelerated in light of the extraordinary floods currently affecting the nation and with more waves expected. This question will be raised during the Minister’s Question Time. During the same session, the prime minister is also expected to address a question from Suhaizan Kaiat (PH-Pulai) regarding the causes of the rise in unlicensed moneylending and financial fraud cases and the preventive measures to tackle these crimes. Meanwhile, Azli Yusof (PH-Shah Alam) is seeking updates from the prime minister on the status of compensation claims from a minority group in Kampung Sungai Baru, Kampung Baru, Kuala Lumpur, who have rejected developers’ offers. The group reportedly received only one-third of the compensation given to those who accepted initial offers. Another question of interest comes from Mohd Nazri Abu Hassan (PN-Merbok), directed at the Minister of Natural Resources and Environment Sustainability, concerning the latest mechanisms related to rare earth elements (REE) to facilitate raw resource exports and generate state revenue. After the question-and-answer session, the sitting will proceed with debates and the committee-level winding-up session on the Supply Bill (Budget) 2025, marking the final day for the involved ministries. The current Dewan Rakyat sitting spans 35 days, running from October 14 to December 12. — Bernama  "
2024-12-03,Beat the rainy season blues with fresh Teochew seafood porridge and bouncy fish balls at Ang Mo Kang in Cheras,https://www.malaymail.com/news/eat-drink/2024/12/03/beat-the-rainy-season-blues-with-fresh-teochew-seafood-porridge-and-bouncy-fish-balls-at-ang-mo-kang-in-cheras/158726,"KUALA LUMPUR, Dec 3 – With the year end downpour, we have been feeling a tad chilly. Nothing better, really, than something soupy to warm us up and beat the rainy season blues. Something soupy or perhaps porridge? This is the star attraction at Ang Mo Kang Sekinchan Restaurant in Taman Bukit Segar, Cheras. Their Teochew style fish or seafood porridge, made with whatever is freshly caught and delivered directly from Sekinchan – hence the name. When asked, the manager shared with us that Ang Mo Kang is another name for Sekinchan, a small town in north-west Selangor. Famed for its paddy fields, Sekinchan is also a major fishing village so it is also known for its fresh seafood.   Indeed there are many seafood restaurants in Sekinchan, a whole row of them facing the fishing jetties. Most of the villagers and fishermen are Teochew so this cuisine is predominantly identified with how locals prepare their seafood. The draw at Ang Mo Kang, then, is for KL-ites to enjoy fresh Sekinchan seafood and Teochew style home cooking without making the two-hour, 100-kilometre drive to the fishing village itself. Regulars can choose from a variety of fish for their Teochew Fish Porridge, from the more popular grouper and pomfret to threadfin and red snapper. Clams are also available for those who prefer a more mollusc-forward porridge.   If you can’t make up your mind, a conundrum we often face, then do as we usually do in such circumstances and go for a mix. We went for a Teochew Mixed Seafood Porridge that included prawns and squid. For the mixed option, you can choose either grouper or pomfret for your fish component. While each bowl is cooked to order, the wait isn’t long to ensure the seafood isn’t overcooked. Our morsels of grouper were utterly tender without being mushy, a sign that fresh rather than frozen seafood is used. There isn’t the usual fishy smell, another sign of freshness. The prawns certainly stood out here, each still retaining a beautiful snap when we bite into the juicy sweet flesh. The broth was light but flavourful, enriched by the assortment of seafood with only a few strands of julienned young ginger needed to balance it. What a bowlful of comforting goodness!   If the seafood porridge served to nourish us, then the other dishes we chose were purely for pleasure. We had asked the manager for his recommendations and he suggested the Fried Chilli Shrimp and Fish Ball Soup. To be quite honest, the Fried Chilli Shrimp didn’t look like much when the server placed the dish on our table. Perhaps the dimensions were unhelpful; a large platter and a scattering of stir fried shrimps on a couple pale leaves of lettuce. Looks can be deceiving. Though the shrimps appeared diminutive in size (they have been stir fried after all) and far from fiery red in colour, they really packed a punch in terms of flavour and heat. These are addictive, so good we mostly ate them on their own without needing the accompaniment of a spoonful of porridge.   As tempted as we were to order another round of the spicy Fried Chilli Shrimp, we were glad we didn’t because our order of Fish Ball Soup was quite filling. These are available as bowls of five or 10 handmade fish balls. We went for the second option, so five bouncy fish balls each. Every bite had that desired “QQ” chew. More fish than filler, so we ate without guilt. Other recommended dishes include the Fried Clam Beehoon, Ginger Duck Porridge and Fried Fish Cake, but we really didn’t have space for more. Maybe next time. The space itself was clean and minimalist. Simply furnished. Besides the tables and chairs, there was nothing more in terms of décor beyond a row of posters showcasing the signature dishes.   Then again, when the food is this fresh and well prepared, you don’t really need fancy baubles and trimmings to draw customers into your shop. Word of mouth and consistent quality will keep regulars returning again and again. We certainly will come back. Ang Mo Kang Sekinchan Restaurant 红毛港潮州鱼粥 9, Jalan Manis 6, Taman Bukit Segar, Cheras, KL Open Mon-Sat 9:30am–3pm & 5–10pm; Sun 9:30am–10pm Phone: 012-366 9928 * This is an independent review where the writer paid for the meal. * Follow us on Instagram @eatdrinkmm for more food gems. "
2024-12-03,Do not pass go: Elon Musk loses bid to restore US$56b Tesla pay package,https://www.malaymail.com/news/money/2024/12/03/do-not-pass-go-elon-musk-loses-bid-to-restore-us56b-tesla-pay-package/158719,"WILMINGTON (Delaware), Dec 3 — A Delaware judge ruled yesterday that Tesla CEO Elon Musk still is not entitled to receive a US$56 billion (RM250 billion) compensation package despite shareholders of the electric vehicle company voting to reinstate it. The ruling by the judge, Chancellor Kathaleen McCormick of the Court of Chancery, follows her January decision that called the pay package excessive and rescinded it, surprising investors, and cast uncertainty over Musk’s future at the world’s most valuable carmaker. Musk did not immediately respond to an emailed request for comment. Tesla has said in court filings that the judge should recognize a subsequent June vote by its shareholders in favor of the pay package for Musk, the company’s driving force who is responsible for many of its advances and reinstate his compensation. McCormick said Tesla’s board was not entitled to hit “reset” to restore Musk’s pay package. “Were the court to condone the practice of allowing defeated parties to create new facts for the purpose of revising judgments, lawsuits would become interminable,” she said in her 101-page opinion. She also said Tesla made multiple material misstatements in its proxy statement regarding the vote and could not claim the vote was a “cure-all” to justify restoring Musk’s pay. “Taken together,” the problems with Tesla’s arguments “pack a powerful punch,” she wrote. Tesla shares fell 1.4 per cent in after-hours trade, after the ruling. McCormick also ordered Tesla to pay the attorneys who brought the case US$345 million, well short of the US$6 billion they initially requested. She said the fee could be paid in cash or Tesla stock. “We are pleased with Chancellor McCormick’s ruling, which declined Tesla’s invitation to inject continued uncertainty into Court proceedings,” said a statement from Bernstein Litowitz Berger & Grossmann, one of the three law firms for the plaintiff. The law firm also said it looked forward to defending the court’s opinion if Musk and Tesla appealed. Musk and Tesla can appeal to the Delaware Supreme Court as soon as McCormick enters a final order, which could come as soon as this week. The appeal could take a year to play out. After the January ruling, Tesla shareholders flooded the court with thousands of letters arguing that rescinding Musk’s pay increased the possibility he would leave Tesla or develop some products like artificial intelligence at ventures other than Tesla. Attorneys for shareholder Richard Tornetta, who sued in 2018 to challenge Musk’s compensation package, had argued that Delaware law does not permit a company to use a ratification vote to essentially overturn the ruling from a trial. McCormick in January found that Musk improperly controlled the 2018 board process to negotiate the pay package. The board had said that Musk deserved the package because he hit all the ambitious targets on market value, revenue and profitability. But the judge criticized Tesla’s board as “beholden” to Musk, saying the compensation plan was proposed by a board whose members had conflicts of interest due to close personal and financial ties to him. After the January ruling, Musk criticised the judge on his social media platform X and encouraged other companies to follow the lead of Tesla and reincorporate in Texas from Delaware, although it is unclear if any companies did so. The judge in her January ruling called the pay package the “biggest compensation plan ever - an unfathomable sum.” It was 33 times larger than the next biggest executive compensation package, which was Musk’s 2012 pay plan. As of yesterday, the pay package was worth US$101.4 billion, according to Equilar, a compensation consulting firm. Musk’s 2018 pay package gave him stock grants worth around 1 per cent of Tesla’s equity each time the company achieved one of 12 tranches of escalating operational and financial goals. Musk did not receive any guaranteed salary. Tornetta argued that shareholders were not told how easily the goals would be achieved when they voted on the package. — Reuters  "
2024-12-03,Trump warns ‘hell to pay’ if Gaza hostages not freed before his inauguration,https://www.malaymail.com/news/world/2024/12/03/trump-warns-hell-to-pay-if-gaza-hostages-not-freed-before-his-inauguration/158718,"WASHINGTON, Dec 3 — US President-elect Donald Trump yesterday warned Gaza militants of massive repercussions if hostages are not released by the time he takes office. The threat comes after exhaustive diplomacy by outgoing President Joe Biden’s administration that has so far failed to secure a deal that would both end Israel’s war in Gaza and free hostages seized 14 months ago. “If the hostages are not released prior to January 20, 2025, the date that I proudly assume Office as President of the United States, there will be ALL HELL TO PAY in the Middle East, and for those in charge who perpetrated these atrocities against Humanity,” Trump wrote on his Truth Social platform. “Those responsible will be hit harder than anybody has been hit in the long and storied History of the United States of America. RELEASE THE HOSTAGES NOW!” Trump has vowed staunch support for Israel and to dispense with Biden’s occasional criticism, but has also spoken of his desire to secure deals on the world stage. Hamas staged the deadliest ever attack on Israel on October 7, 2023. The assault resulted in 1,208 deaths, mostly civilians, according to an AFP tally of Israeli official figures. Militants seized 251 hostages during the attack, some of whom were already dead. Of those, 97 are still held in Gaza, including 35 the army says are dead. Israel’s retaliatory campaign has killed 44,429 people in Gaza, according to figures from the territory’s health ministry that the United Nations considers reliable. — AFP  "
2024-12-03,BBC urged to pull ‘MasterChef’ off-air amid sexual harassment claims against presenter Gregg Wallace,https://www.malaymail.com/news/showbiz/2024/12/03/bbc-urged-to-pull-masterchef-off-air-amid-sexual-harassment-claims-against-presenter-gregg-wallace/158721,"LONDON, Dec 3 — The BBC faced pressure yesterday to take one of its most popular and long-running shows, “MasterChef”, off air following claims one of the programme’s presenters engaged in sexually harassing behaviour. Presenter Gregg Wallace has denied making “inappropriate” sexual jokes and comments after more than a dozen people came forward last week with allegations spanning a 17-year period. But he was forced into making a new apology on yesterday for his remarks. The furore is the latest scandal to hit the taxpayer-funded British broadcaster. Another prime-time show, “Strictly Come Dancing”, was thrown into crisis this year amid bullying accusations. And former top news anchor, Huw Edwards, pleaded guilty in July to making indecent pictures of children, narrowly avoiding jail in a stunning fall from grace. The production company behind “MasterChef”, a decades-old show aired on the BBC whose branded format is now produced in more than 50 countries, has said it is probing the claims against Wallace. It also announced that Wallace would stop presenting while it investigates, but that the current recorded season of “MasterChef: The Professionals” would continue to air. The allegations against Wallace emerged from a BBC News investigation which also reported the broadcaster had warned the presenter after a complaint was made in 2018. Wallace sparked a further backlash over the new claims when he said in a video posted Sunday that they had been made by “a handful of middle-class women of a certain age”. Wallace apologised yesterday for “any offence that I caused” with those comments. One of his accusers had said they showed he “clearly hasn’t learnt his lesson”. Prime Minister Keir Starmer’s spokesman told reporters Wallace’s comments were a “completely inappropriate and misogynistic” response to the “deeply concerning” claims. The spokesman noted Culture Secretary Lisa Nandy held talks with BBC bosses last week “to seek assurances that there are robust processes in place to deal with complaints”. The broadcaster is conducting an independent review into workplace culture which Starmer’s spokesman said “must deliver clear and timely recommendations”. Earlier yesterday Labour MP Rupa Huq, a member of parliament’s watchdog Culture, Media and Sport Committee, said the BBC should consider not airing the current season as well as upcoming Christmas episodes. “I think possibly there is an argument for pausing while this investigation takes its course,” Huq told BBC radio, adding the broadcaster “should send a strong signal [about] this sort of behaviour”. Wallace’s lawyers have said “it is entirely false that he engages in behaviour of a sexually harassing nature”. A BBC spokesperson said it had “robust processes” to deal with complaints “swiftly and appropriately” and added it “will always listen if people want to make us aware of something directly”. — AFP"
2024-12-03,Blockbuster set as Arsenal to host Man United early in third round of FA Cup,https://www.malaymail.com/news/sports/2024/12/03/blockbuster-set-as-arsenal-to-host-man-united-early-in-third-round-of-fa-cup/158716,"LONDON, Dec 3 — Arsenal will host Manchester United in the FA Cup third round next month in a meeting of the competition’s two most successful clubs. United are the holders after winning it for the 13th time last season, while Arsenal lifted the last of their record 14 trophies in 2020. The tie is set for the weekend of January 11-12 at the Emirates Stadium. Manchester City, winners in 2023 and runners-up in May, host fourth-tier Salford, owned by United’s ‘Class of 92’ made up of David Beckham, the Neville brothers, Paul Scholes, Ryan Giggs and Nicky Butt. Liverpool are also at home to League Two opponents in Accrington Stanley. Chelsea play Morecambe, the fourth division’s bottom side, while Newcastle play other League Two strugglers Bromley. Tottenham were drawn away to Tamworth, who are one of only two non-league clubs left in the competition. Fellow National League side Dagenham and Redbridge are away to second-tier Millwall. In the third round the 44 clubs from the Premier League and Championship enter the competition, joining the 20 lower-league and non-league sides who won in the previous round. Draw in full: Ties to be played January 9-13. — AFP  "
2024-12-03,Intel CEO Gelsinger leaves amid turnaround troubles,https://www.malaymail.com/news/money/2024/12/03/intel-ceo-gelsinger-leaves-amid-turnaround-troubles/158720,"NEW YORK, Dec 3 — Intel announced yesterday that CEO Pat Gelsinger has retired effective December 1, as the once dominant chip-making giant company struggles to catch up with rivals. The abrupt departure comes after the company in August vowed to cut more than 15,000 jobs in a draconian cost-reduction plan and paused or delayed construction on several chipmaking facilities. The company named CFO David Zinsner and newly appointed Intel Products CEO Michelle Johnston Holthaus as interim co-chief executives while it searches for a permanent successor. Gelsinger, who began his career at Intel in 1979 and served as its first chief technology officer, returned to the company as CEO in 2021 during a critical period for the company. Intel is one of Silicon Valley’s most iconic companies, but its fortunes have been eclipsed by Asian powerhouses TSMC and Samsung which dominate the made-to-order semiconductor business. The company was also caught by surprise with the emergence of Nvidia, a graphics chip maker, as the world’s preeminent AI chip maker. Under Gelsinger’s leadership, Intel invested heavily in semiconductor manufacturing and worked to revitalize its production capabilities, often by relying heavily on government subsidies. US President Joe Biden’s administration last month finalised a US$$7.9 billion (RM35.3 billion) award to Intel as part of his effort of bringing semiconductor production to US shores. But in Europe, Intel last month said it was delaying its plans to build two mega chip-making factories in Germany and Poland as the company faces lower demand than anticipated. Intel also said it would pull back on its projects in Malaysia. “Leading Intel has been the honour of my lifetime,” Gelsinger said in a statement, acknowledging the “challenging year” as the company adapted to market conditions. Zinsner joined Intel in 2022 from Micron Technology, while Holthaus is a nearly 30-year Intel veteran who previously led the company’s Client Computing Group. “We know that we have much more work to do at the company and are committed to restoring investor confidence,” Board chairman Frank Yeary said in the company’s statement. In September, the Wall Street Journal reported that rival Qualcomm had made a takeover approach of embattled Intel, which has a market cap of just over US$100 billion. Intel’s share price yesterday, which has slumped by 50 per cent this year, was up by nearly three per cent on Wall Street. — AFP  "
2024-12-03,Top News in Malaysia,https://www.malaymail.com/news/malaysia,Content not found
2024-12-03,Alleged misuse of funds: BAM confirms MACC paid a visit last week to request information,https://www.malaymail.com/news/malaysia/2024/12/03/alleged-misuse-of-funds-bam-confirms-macc-paid-a-visit-last-week-to-request-information/158740,"KUALA LUMPUR, Dec 3 — The Badminton Association of Malaysia (BAM) has confirmed that officers from the Malaysian Anti-Corruption Commission (MACC) visited their office last week to request certain information. BAM said that it extended full cooperation during the visit and the officers conducted their duties in a professional manner. Previously, an online portal reported that an anonymous tip-off had prompted an investigation into allegations that a top BAM official received additional allowances without board approval, potentially breaching anti-corruption laws. The portal further said that BAM acting president Datuk V. Subramaniam and secretary-general Datuk Kenny Goh might be summoned to provide statements. — Bernama  "
2024-12-03,"Sabah maternity leave Bill: Contract workers to get 98 days’ leave, paternity leave also introduced",https://www.malaymail.com/news/malaysia/2024/12/03/sabah-maternity-leave-bill-contract-workers-to-get-98-days-leave-paternity-leave-also-introduced/158739,"KUALA LUMPUR, Dec 3— The increase in maternity leave from 60 days to 98 days under the Labour Ordinance of Sabah (OBS) (Amendment) Bill 2024 will apply to all female employees in the state’s private sector, whether permanent or contract-based. Deputy Human Resource Minister Datuk Seri Abdul Rahman Mohamad, when winding up the debate on the bill in the Dewan Negara yesterday, said the extension aligns with the International Labour Organisation’s Convention, which recommended a minimum of 14 weeks of maternity leave. “The amendment also introduced a seven-day paternity leave provision (unrecorded leave) for married male employees, capped at five childbirths, thus ensuring private sector male employees enjoy benefits similar to those provided to civil servants. “The ministry views this facility as essential to enable husbands to support their wives during childbirth, stabilise their emotional well-being, care for the newborn and handle other matters such as birth registration,” he said. During the debate, Senator Datuk Judiet Fidilis @ Noraini Idris sought clarification on whether the extended maternity leave provision applies to all female employees in Sabah. The Senate then passed the bill with a majority voice vote after being debated by four senators. Also passed was the Prevention and Control of Infectious Disease (Amendment) Bill 2024, aimed at bolstering the country’s preparedness against future infectious disease threats. Deputy Health Minister Datuk Lukanisman Awang Sauni said the amendments include a clause empowering health officers to use “force” to ensure compliance with their directives. “The ‘force’ strictly refers to verbal instructions or orders. It does not involve physical actions such as hitting, coercing or detaining individuals and remains consistent with fundamental rights enshrined in the Federal Constitution. “Authorised officers are trained personnel who must act within enforcement guidelines to prevent power abuse. Therefore, I urge officers to adhere to these guidelines and not exceed their authority,” he said while winding up the debate on the bill. The bill, which also empowers officers to order individuals infected with an infectious disease to undergo isolation or surveillance, was passed after debates by 15 senators, including Senator Dr Lingeshwaran R. Arunasalam. The Dewan Negara sitting will resume today. — Bernama"
2024-12-03,"Get ready for more rain: Monsoon surge from Dec 8-14 in eastern part of peninsula, says MetMalaysia",https://www.malaymail.com/news/malaysia/2024/12/03/get-ready-for-more-rain-monsoon-surge-from-dec-8-14-in-eastern-part-of-peninsula-says-metmalaysia/158742,"KUALA LUMPUR, Dec 3 — The Malaysian Meteorological Department (MetMalaysia) expects the monsoon surge to occur from December 8-14 in the eastern part of the peninsula. It posted on the X platform that the situation has the potential to cause continuous rain in the area during that period. The statement also said that based on analysis of weather models, the concentration of wind is expected to occur in Kelantan and Terengganu from Tuesday evening (December 3) until the early morning of Wednesday (December 4). “This situation has the potential to produce thunderstorms and heavy rain during that period,” it added. As such, MetMalaysia advised the public to always refer to the www.met.gov.my website and MetMalaysia’s official social media platforms as well as download the myCuaca application for the latest and verified information. — Bernama  "
2024-12-03,Finance Ministry: RM10.78b withdrawn from EPF Account 3 as at Sept 30,https://www.malaymail.com/news/malaysia/2024/12/03/finance-ministry-rm1078b-withdrawn-from-epf-account-3-as-at-sept-30/158743,"KUALA LUMPUR, Dec 3 — A total of RM10.78 billion has been withdrawn from the Employees Provident Fund (EPF) Account 3 (Flexible Account) by members below 55, stated the Ministry of Finance (MoF). The ministry said in a parliamentary written reply yesterday that the sum involved 3.86 million or 29.4 per cent of EPF members below 55, as at September 30, 2024. Flexible Account or Account 3 was introduced to assist EPF members in managing short-term financial needs that could negatively impact their well-being in retirement if left unmet. “Funds in this account can be withdrawn at any time for any purpose according to the member’s needs, especially during emergencies,” according to MoF. The statement was in response to a question by Datuk Wan Saifulruddin Wan Jan (PN-Tasek Gelugor), who asked the MoF to clarify the effectiveness of EPF Account 3 in helping contributors facing urgent financial situations. The ministry also said that indirectly, withdrawals through the Flexible Account can improve cash flow and assist members in need, particularly in urgent situations. — Bernama "
2024-12-03,"Malaysian Red Crescent deploys 400 volunteers for flood relief, activates emergency fund to aid victims",https://www.malaymail.com/news/malaysia/2024/12/03/malaysian-red-crescent-deploys-400-volunteers-for-flood-relief-activates-emergency-fund-to-aid-victims/158741," KUALA LUMPUR, Dec 3 — The Malaysian Red Crescent Society (MRCS) has deployed over 400 volunteers to serve at 150 temporary relief centres nationwide under its flood emergency plan that has been activated since Nov 28. It said that the volunteers are involved in providing hot meals, psychosocial support and promoting hygiene, as well as sending flood situation updates to the MRCS National Headquarters for follow-up actions. “The operation to evacuate victims is ongoing and they are being placed in relief centres using MRCS assets such as boats and four-wheel-drive vehicles, which had been stationed in high-risk areas in advance,” it said in a statement today. According to MRCS, it had prepared 5,000 food packs in collaboration with Nestle Malaysia, and 3,010 of them have been distributed to flood victims in Kedah, Terengganu and Kelantan. MRCS is also working closely with government agencies, local authorities and communities to ensure aid reaches those most in need, especially vulnerable groups such as children, the elderly and people with disabilities. The 2024 Flood Emergency Fund has also been activated and the money raised will be used for post-flood operations, including cleaning efforts, the provision and repair of clean water sources and the necessary logistical support. — Bernama  "
2024-12-03,"Pasir Gudang drug syndicate busted repackaging narcotics as diarrhoea medicine, 5,300 addicts targeted",https://www.malaymail.com/news/malaysia/2024/12/02/pasir-gudang-drug-syndicate-busted-repackaging-narcotics-as-diarrhoea-medicine-5300-addicts-targeted/158681,"PASIR GUDANG, Dec 2 — Police recently foiled a drug syndicate that repackaged illicit substances into diarrhoea medicine packets to avoid detection. Investigators discovered the powdered substance, believed to be synthetic drugs, inside the medicine packets after arresting a couple in a park in Seri Alam on November 28. Seri Alam police chief Supt Mohd Sohaimi Ishak said the arrest led Narcotics Criminal Investigation Division (NCID) operatives to raid a nearby two-storey terrace house on the same day. The six-hour raid, which began at 10pm, exposed the syndicate’s ruse for distributing the drugs to the public. “The rented house was also used as a drug storage conduit before repacking and distributing to customers,” he told reporters at the Seri Alam district police headquarters today. During the raid, police seized 474 grammes of ketamine, 295 grammes of ecstasy pills, 397 grammes of ecstasy powder, and 215 grammes of Eramin 5 psychotropic pills, believed to have been sourced in Johor Baru. Officers also seized a grey Perodua Myvi worth RM12,000 from the premises. “The total value of the seizure is RM63,050, and investigators believe the drugs could supply upwards of 5,300 addicts,” Mohd Sohaimi said. The arrested suspects, a couple aged 43 and 27, are in police custody and have been remanded until tomorrow for further investigation. Both suspects, who are locals, tested positive for methamphetamine abuse during routine drug screening and have no prior criminal records. “Police have initiated investigations under Section 39B of the Dangerous Drugs Act 1952 for trafficking in dangerous drugs,” he said, adding that efforts are underway to track the syndicate’s mastermind and other members still at large. This case marks the first reported instance of narcotics being repackaged into diarrhoea medicine to evade detection. Previously, police uncovered syndicates repackaging illicit drugs in Chinese herbal tea or three-in-one beverage packets. These repackaged drugs, often ketamine or amphetamine-based, are typically found during raids on KTV karaoke outlets and nightclubs in major cities nationwide. "
2024-12-03,"Perak unsold homes drop to 3,039 in 2024 but six projects abandoned, says state exco",https://www.malaymail.com/news/malaysia/2024/12/02/perak-unsold-homes-drop-to-3039-in-2024-but-six-projects-abandoned-says-state-exco/158661," IPOH, Dec 2 – A total of 4,161 housing properties in Perak were unsold in 2024, according to data from the National Property Information Centre (NAPIC), the State Legislative Assembly was told today. State Housing and Local Government Committee chairman Sandrea Ng Shy Ching said developers should conduct more in-depth market studies to identify the type of housing needed and ensure the prices offered are reasonable to address the issue of unsold properties. “Developers should bear a significant responsibility to ensure that each development project aligns with the needs and capabilities of the local community. “It is crucial to be sensitive to these factors to ensure a balance between housing demand and supply and to avoid unsold properties in the future,” she said. However, Ng added that the latest NAPIC report showed a significant decrease in unsold housing units, from 4,161 units to 3,039 units in the third quarter of 2024. Ng was responding to a question from Selinsing assemblyman Sallehuddin Abdullah, who asked about unsold housing properties and abandoned housing projects in Perak. Ng said the state government, through the Perak Housing and Property Board (LPHP), has taken immediate measures to address the issue. “This includes holding discussions with relevant parties such as NAPIC, the Real Estate and Housing Developers’ Association Malaysia (REHDA), and local authorities to identify the locations of housing projects. “Factors contributing to the overhang problem, such as construction location, marketing strategies, the large number of units launched, development concepts, and selling prices, were also identified during the discussions,” she explained. Ng also noted that there is currently no detailed mechanism to collect data on the number of housing projects sold by districts and house types. “However, the state government, through LPHP, is actively developing a housing dashboard that will enable more systematic and effective monitoring and analysis of data in the future,” she said. Meanwhile, Ng said a total of six housing projects have been declared abandoned by the Ministry of Housing and Local Government. “There are two projects in the Kinta district, two in Manjung, one in Kampar, and one in Batang Padang,” she said. "
